periodicity,seasonadj,geo_level,geography,ind_level,industry,ownercode,sex,agegrp,race,ethnicity,education,firmage,firmsize,year,quarter,agg_level,EarnHirNS,EmpEnd,sEarnHirNS,sEmpEnd,version
Q,U,S,45,A,00,A05,0,A00,A0,A0,E0,0,0,2023,1,,3343,1864461,1,1,QWI_F SC 45 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sc_20250812_1518
Q,U,S,45,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,2,,8341,4202,1,1,QWI_F SC 45 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sc_20250812_1518
Q,U,S,45,A,00,A05,0,A00,A0,A0,E0,0,0,2023,2,,3504,1900925,1,1,QWI_F SC 45 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sc_20250812_1518
Q,U,S,45,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,3,,8263,4361,1,1,QWI_F SC 45 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sc_20250812_1518
Q,U,S,45,A,00,A05,0,A00,A0,A0,E0,0,0,2023,3,,3300,1899091,1,1,QWI_F SC 45 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sc_20250812_1518
Q,U,S,45,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,4,,8411,4270,1,1,QWI_F SC 45 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sc_20250812_1518
Q,U,S,45,A,00,A05,0,A00,A0,A0,E0,0,0,2023,4,,3498,1893211,1,1,QWI_F SC 45 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sc_20250812_1518
Q,U,S,45,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,1,,8770,4154,1,1,QWI_F SC 45 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sc_20250812_1518
Q,U,S,45,A,00,A05,0,A00,A0,A0,E0,0,0,2024,1,,3313,1901407,1,1,QWI_F SC 45 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sc_20250812_1518
Q,U,S,45,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,2,,7713,4210,1,1,QWI_F SC 45 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sc_20250812_1518
Q,U,S,45,A,00,A05,0,A00,A0,A0,E0,0,0,2024,2,,3714,1934960,1,1,QWI_F SC 45 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sc_20250812_1518
Q,U,S,45,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,3,,8253,4277,1,1,QWI_F SC 45 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sc_20250812_1518
Q,U,S,45,A,00,A05,0,A00,A0,A0,E0,0,0,2024,3,,3410,1927170,1,1,QWI_F SC 45 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sc_20250812_1518
Q,U,S,45,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F SC 45 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sc_20250812_1518
Q,U,S,45,A,00,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F SC 45 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sc_20250812_1518
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,1,,5553,182,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2020,1,,2376,338916,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,2,,6147,189,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2020,2,,2609,346900,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,3,,8386,190,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2020,3,,2659,349435,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,4,,17386,195,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2020,4,,2845,345516,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,1,,7095,218,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2021,1,,2460,348033,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,2,,9027,233,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2021,2,,3057,367628,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,3,,7728,265,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2021,3,,2724,362634,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,4,,8435,287,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2021,4,,3033,355914,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,1,,6817,297,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2022,1,,2801,359611,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,2,,7843,325,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2022,2,,3181,378707,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,3,,9208,338,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2022,3,,3149,373678,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,4,,7757,341,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2022,4,,3125,365110,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,1,,7020,335,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2023,1,,2968,367771,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,2,,6533,345,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2023,2,,3322,387515,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,3,,7192,365,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2023,3,,3088,381065,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,4,,7393,363,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2023,4,,3254,373279,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,1,,8305,369,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2024,1,,2945,374802,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,2,,8918,379,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2024,2,,3342,391648,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,3,,11832,386,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2024,3,,3150,384197,1,1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,46,A,00,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F SD 46 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_sd_20250711_0843
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,1,,7458,6310,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2020,1,,2788,2509347,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,2,,6942,6394,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2020,2,,2868,2472411,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,3,,7518,6707,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2020,3,,2893,2520248,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,4,,7914,6429,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2020,4,,3159,2558416,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,1,,8326,6583,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2021,1,,2778,2553214,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,2,,9087,6556,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2021,2,,3454,2612349,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,3,,11148,6982,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2021,3,,3270,2648085,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,4,,9053,7052,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2021,4,,3649,2670722,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,1,,10723,8051,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2022,1,,3267,2694082,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,2,,9843,8473,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2022,2,,3765,2756842,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,3,,10363,9168,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2022,3,,3796,2779071,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,4,,9283,9634,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2022,4,,3728,2766958,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,1,,10878,8844,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2023,1,,3513,2776953,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,2,,6587,8808,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2023,2,,3796,2807456,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,3,,7941,9054,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2023,3,,3649,2835448,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,4,,7609,8895,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2023,4,,3829,2828425,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,1,,9709,8422,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2024,1,,3509,2829148,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,2,,10306,8309,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2024,2,,4169,2858305,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,3,,9306,8248,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2024,3,,3800,2846239,1,1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,47,A,00,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F TN 47 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_tn_20250723_1145
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,1,,8240,38297,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2020,1,,3356,10302997,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,2,,7934,38771,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2020,2,,3366,10043103,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,3,,11082,37950,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2020,3,,3329,10155348,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,4,,10145,38662,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2020,4,,3682,10325268,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,1,,7900,38874,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2021,1,,3320,10392819,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,2,,10347,39964,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2021,2,,3966,10666119,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,3,,9071,41113,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2021,3,,3746,10878776,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,4,,9470,42158,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2021,4,,4159,10991512,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,1,,9657,45282,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2022,1,,3754,11129973,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,2,,10917,46356,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2022,2,,4313,11415779,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,3,,11191,47553,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2022,3,,4391,11530348,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,4,,10369,48459,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2022,4,,4204,11552087,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,1,,9991,48118,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2023,1,,4036,11632520,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,2,,9470,46891,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2023,2,,4202,11793789,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,3,,8797,46503,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2023,3,,3999,11787167,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,4,,9087,46981,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2023,4,,4067,11779424,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,1,,8942,47447,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2024,1,,3942,11810264,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,2,,9630,47439,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2024,2,,4241,11947463,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,3,,9151,47224,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2024,3,,4077,11967736,1,1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,48,A,00,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F TX 48 1995:1-2024:4 V4.12.0 R2025Q3 qwipu_tx_20250723_0819
Q,U,S,49,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,1,,5211,5758,1,1,QWI_F UT 49 1999:3-2024:4 V4.12.0 R2025Q3 qwipu_ut_20250812_1621
Q,U,S,49,A,00,A05,0,A00,A0,A0,E0,0,0,2020,1,,2779,1251529,1,1,QWI_F UT 49 1999:3-2024:4 V4.12.0 R2025Q3 qwipu_ut_20250812_1621
Q,U,S,49,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,2,,4636,5846,1,1,QWI_F UT 49 1999:3-2024:4 V4.12.0 R2025Q3 qwipu_ut_20250812_1621
Q,U,S,49,A,00,A05,0,A00,A0,A0,E0,0,0,2020,2,,2950,1267507,1,1,QWI_F UT 49 1999:3-2024:4 V4.12.0 R2025Q3 qwipu_ut_20250812_1621
